127.0.0.1 - - [23/Nov/2019:17:18:23 -0800] "GET / HTTP/1.1" 200 11330
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:22 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 200 947
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:23 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:23 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:24 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:56 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:56 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 200 946
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:31:57 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:32:07 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:32:07 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 200 920
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:32:08 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:35 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:35 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 200 939
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:36 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:44 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:44 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:44 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:46 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:46 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:47 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:52 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:52 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 200 940
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:33:52 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:43:06 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3400
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:43:06 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 200 940
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:43:07 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:44:24 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3409
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:44:24 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:44:26 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:48:01 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:48:01 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:48:03 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:53:14 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3427
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:53:14 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:53:15 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:53:59 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [23/Nov/2019:17:54:00 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:01:12 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3420
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:01:12 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:01:13 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:01:25 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3420
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:01:26 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:02:50 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3462
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:02:51 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:03:18 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3462
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:03:18 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/DetailPage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:03:19 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:04:16 -0800] "GET /xiaoyanq_CSCI201L_Final_Project/Detail.jsp HTTP/1.1" 200 3504
0:0:0:0:0:0:0:1 - - [23/Nov/2019:18:04:17 -0800] "GET /favicon.ico HTTP/1.1" 200 21630
